-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
10,1.12035146737179,-0.009121580237683,-0.365193313989161,-0.195397505920054,-0.30610009722947,-0.753319622867903,-0.470314786405781,-0.145602927712657,-0.648785726388382,-0.338858889799156,-1.45392864210445,-0.391030760503109,-0.559275937786268,-0.471440524632216,-0.227439540302911,-1.05786631471612,-0.081224205225172,-0.055965970997949,-0.111831870630891,-0.594095606098293,-0.487755436848593,-0.303905621424679,-0.607659586538568,-0.095219293230376,-0.896737215135253,0.030980894866449,-0.926296998261765,-0.481325536208568,-0.124577646675558,-0.75402078769933,-0.156308377648283,-0.467867199487423,-0.118522173053426,0.25741620700615,1.98653526065752,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,-0.433753777450141,-0.43974354504892,-0.110439909140895,1.79765136777998,-0.441410305004783,-0.157180320972726,-1.2236738754092,-0.336159510618539,-0.509264841501959,-0.312002437785757,-0.238029414298002,1.23058185044174,-0.448956602178687,2.1035110169054,-0.810267979836635,-0.33309254038937,-1.38338458635078,-0.33398110422646,-0.418534332377481,-0.208314160071807,-0.11570151320745,-0.617426489238403,-0.305650083278211,-0.054023076681072,1.75129225568675,-0.248611813915187,-0.089972233900636,-0.240319229199404,-0.140025152902813,-0.162639660781456,-0.178653852362481,-0.248951755043328,0.117463985515676,0.857301880988405,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
11,-0.756357506242681,-0.767639445899823,-0.365193313989161,0.484513409399337,-0.30610009722947,0.716124084127303,-0.470314786405781,-0.145602927712657,-0.648785726388382,-0.338858889799156,0.377954033664688,-0.391030760503109,-0.559275937786268,-0.471440524632216,-0.227439540302911,1.8776725683177,0.056409202784928,-0.055965970997949,0.740108744190327,0.552231731721128,-0.487755436848593,-0.303905621424679,-0.607659586538568,-0.095219293230376,-0.716552124382217,0.014860086495821,0.269665247040726,0.283373783976776,1.67607652693993,-0.569923441331262,-0.156308377648283,-0.467867199487423,0.243757678675147,0.25741620700615,-0.335898195653121,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,-0.433753777450141,2.27405270926434,-0.110439909140895,-0.556281389107697,-0.441410305004783,-0.157180320972726,0.817211203161133,-0.336159510618539,1.9636148394826,-0.312002437785757,-0.238029414298002,-0.812623719130123,-0.448956602178687,2.1035110169054,-0.810267979836635,-0.33309254038937,0.722864783854426,-0.33398110422646,-0.418534332377481,-0.208314160071807,-0.11570151320745,1.61962600800219,-0.305650083278211,-0.054023076681072,-0.571006921747543,-0.248611813915187,-0.089972233900636,-0.240319229199404,-0.140025152902813,-0.162639660781456,-0.178653852362481,-0.248951755043328,0.117463985515676,-1.16645025769344,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
12,-0.130787848371192,-0.136960252699407,-0.365193313989161,0.641415928319196,-0.30610009722947,-2.38603485286258,-0.470314786405781,-0.145602927712657,0.01798046878375,-0.338858889799156,2.20983670943382,-0.391030760503109,-0.559275937786268,-0.471440524632216,-0.227439540302911,-0.639324930687799,-0.048650804585562,-0.055965970997949,-0.969238648883592,-0.020931937188583,-0.487755436848593,-0.303905621424679,-0.607659586538568,-0.095219293230376,0.094280784006444,-0.009906814221116,-0.872350689044347,-0.481325536208568,-0.11374695309037,-0.516242235398641,-0.156308377648283,-0.467867199487423,0.243757678675147,0.25741620700615,-1.26487157817738,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,-0.433753777450141,-0.43974354504892,-0.110439909140895,-0.556281389107697,-0.441410305004783,-0.157180320972726,0.817211203161133,-0.336159510618539,-0.509264841501959,-0.312002437785757,-0.238029414298002,1.23058185044174,-0.448956602178687,-0.475395656102225,-0.810267979836635,-0.33309254038937,0.722864783854426,2.99418136938052,-0.418534332377481,-0.208314160071807,-0.11570151320745,-0.617426489238403,-0.305650083278211,-0.054023076681072,-0.571006921747543,-0.248611813915187,-0.089972233900636,-0.240319229199404,-0.140025152902813,-0.162639660781456,-0.178653852362481,-0.248951755043328,0.117463985515676,-1.16645025769344,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
13,1.12035146737179,0.493718940501009,1.06550085095944,-0.29999918519996,2.32181969354551,0.716124084127303,-0.470314786405781,-0.145602927712657,0.751423283473095,1.49932069585889,0.377954033664688,-0.391030760503109,-0.559275937786268,-0.471440524632216,-0.227439540302911,0.653094068344716,0.106984640689501,-0.055965970997949,-0.091528977885381,0.552231731721128,-0.487755436848593,-0.303905621424679,-0.607659586538568,-0.095219293230376,0.026028855690901,-8.19703672499454E-05,-0.227738010954008,-0.479846427265038,-0.642073469441005,0.126230709272668,-0.156308377648283,-0.467867199487423,0.243757678675147,0.25741620700615,-0.335898195653121,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,2.30545542652928,-0.43974354504892,-0.110439909140895,-0.556281389107697,-0.441410305004783,-0.157180320972726,0.817211203161133,-0.336159510618539,-0.509264841501959,3.20510316232423,-0.238029414298002,-0.812623719130123,-0.448956602178687,-0.475395656102225,-0.810267979836635,-0.33309254038937,0.722864783854426,-0.33398110422646,-0.418534332377481,-0.208314160071807,-0.11570151320745,-0.617426489238403,-0.305650083278211,-0.054023076681072,-0.571006921747543,-0.248611813915187,-0.089972233900636,-0.240319229199404,-0.140025152902813,-0.162639660781456,-0.178653852362481,-0.248951755043328,0.117463985515676,-1.16645025769344,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
14,-0.756357506242681,0.19219121823189,-0.365193313989161,-0.718405902319585,-0.30610009722947,0.87939560712677,1.02869648500707,-0.058335783900665,0.365965746044086,-0.338858889799156,0.377954033664688,1.43399045539381,0.453281432286999,0.747823233274513,-0.089905373945622,-0.224233063560808,-0.023743509502044,0.00912701271071,-0.687340791917085,-0.020931937188583,0.189936804476061,-0.174001345389067,0.555798093590777,-0.095219293230376,0.086090552608579,-0.038059314111061,-0.541358079844628,-0.479846427265038,-0.329700416648692,0.742092854846766,-0.156308377648283,0.684478110121393,0.088959495391184,-1.05838571204397,-0.335898195653121,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,-0.433753777450141,-0.43974354504892,-0.110439909140895,-0.556281389107697,-0.441410305004783,-0.157180320972726,0.817211203161133,-0.336159510618539,1.9636148394826,-0.312002437785757,-0.238029414298002,-0.812623719130123,-0.448956602178687,-0.475395656102225,-0.810267979836635,-0.33309254038937,0.722864783854426,-0.33398110422646,-0.418534332377481,-0.208314160071807,-0.11570151320745,1.61962600800219,-0.305650083278211,-0.054023076681072,-0.571006921747543,-0.248611813915187,-0.089972233900636,-0.240319229199404,-0.140025152902813,-0.162639660781456,-0.178653852362481,-0.248951755043328,0.117463985515676,-1.16645025769344,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
15,-0.756357506242681,-0.345670918105221,-0.365193313989161,0.118407531919665,-0.30610009722947,0.716124084127303,-0.470314786405781,-0.145602927712657,0.398037200031865,-0.338858889799156,0.377954033664688,-0.391030760503109,-0.559275937786268,-0.471440524632216,-0.227439540302911,0.612849704495839,-0.053264413699336,-0.055965970997949,-0.118859795042798,-0.020931937188583,-0.487755436848593,-0.303905621424679,-0.607659586538568,-0.095219293230376,3.07006485856416,-0.072137955722197,1.45922708281014,1.67965262013209,-0.008081649820243,0.688516771960648,-0.156308377648283,-0.467867199487423,0.243757678675147,0.25741620700615,-0.800384886915249,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,2.30545542652928,-0.43974354504892,-0.110439909140895,-0.556281389107697,-0.441410305004783,-0.157180320972726,0.817211203161133,-0.336159510618539,1.9636148394826,-0.312002437785757,-0.238029414298002,-0.812623719130123,2.22738677891632,-0.475395656102225,-0.810267979836635,-0.33309254038937,-1.38338458635078,-0.33398110422646,-0.418534332377481,-0.208314160071807,-0.11570151320745,1.61962600800219,-0.305650083278211,-0.054023076681072,-0.571006921747543,-0.248611813915187,-0.089972233900636,-0.240319229199404,-0.140025152902813,-0.162639660781456,-0.178653852362481,4.0168425397361,0.117463985515676,0.857301880988405,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
16,-0.756357506242681,0.493605418246233,-0.365193313989161,-0.666105062679632,-0.30610009722947,0.87939560712677,-0.470314786405781,-0.145602927712657,0.845330634401138,-0.338858889799156,0.377954033664688,-0.391030760503109,-0.559275937786268,-0.471440524632216,-0.227439540302911,-0.64047476965491,-0.04179125394154,-0.055965970997949,-0.970019529373804,-0.020931937188583,-0.487755436848593,-0.303905621424679,-0.607659586538568,-0.095219293230376,0.094280784006444,-0.001794238815385,-1.07807813950013,-0.812645937830494,-0.008081649820243,0.688516771960648,-0.156308377648283,-0.467867199487423,0.243757678675147,0.25741620700615,-0.335898195653121,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,-0.433753777450141,-0.43974354504892,-0.110439909140895,-0.556281389107697,2.26546591382629,-0.157180320972726,0.817211203161133,-0.336159510618539,-0.509264841501959,-0.312002437785757,-0.238029414298002,1.23058185044174,-0.448956602178687,2.1035110169054,-0.810267979836635,-0.33309254038937,0.722864783854426,-0.33398110422646,-0.418534332377481,-0.208314160071807,-0.11570151320745,-0.617426489238403,-0.305650083278211,-0.054023076681072,1.75129225568675,-0.248611813915187,-0.089972233900636,-0.240319229199404,-0.140025152902813,-0.162639660781456,-0.178653852362481,-0.248951755043328,0.117463985515676,-1.16645025769344,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
17,-0.756357506242681,1.76531955699942,-0.365193313989161,0.37991173011943,-0.30610009722947,0.87939560712677,1.02869648500707,0.457567036870229,2.02910733730974,-0.338858889799156,0.377954033664688,2.31587990200171,1.9721174873969,3.18635074908797,0.464122502043887,1.44993247255249,0.21364541754605,0.106766488273697,0.449621201831488,-0.020931937188583,1.20647516646304,1.00694661857104,0.492908489259461,-0.095219293230376,0.050599549884496,-0.003269047930808,0.775297603059035,-0.503512170361517,-2.51898277024977,1.10678915038418,-0.156308377648283,0.492420558596747,0.022510669674886,-1.321546095854,-0.335898195653121,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,-0.433753777450141,2.27405270926434,-0.110439909140895,-0.556281389107697,-0.441410305004783,-0.157180320972726,0.817211203161133,-0.336159510618539,-0.509264841501959,-0.312002437785757,4.20116145287845,-0.812623719130123,-0.448956602178687,-0.475395656102225,1.23415959273328,-0.33309254038937,0.722864783854426,-0.33398110422646,-0.418534332377481,-0.208314160071807,8.64292931248898,-0.617426489238403,-0.305650083278211,-0.054023076681072,-0.571006921747543,-0.248611813915187,-0.089972233900636,4.16113185503876,-0.140025152902813,-0.162639660781456,-0.178653852362481,-0.248951755043328,0.117463985515676,-1.16645025769344,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
18,-0.756357506242681,0.143023468329985,-0.365193313989161,-0.45690170411982,-0.30610009722947,0.87939560712677,1.02869648500707,0.067944906556688,0.782801300617896,-0.338858889799156,0.377954033664688,-0.391030760503109,1.46583880236027,0.747823233274513,-0.087892678828198,-0.223083224593697,-0.011258861353704,0.074219996419368,0.038878063980012,-0.020931937188583,0.867629045800715,0.062188247402954,-0.345619568491418,-0.095219293230376,0.088820629741201,-0.029188581147337,0.054794354366211,0.483053490434904,-0.008081649820243,0.688516771960648,-0.156308377648283,1.83682341973021,0.040090088741825,-0.400484752518912,-1.72935826943951,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,-0.433753777450141,-0.43974354504892,-0.110439909140895,-0.556281389107697,-0.441410305004783,-0.157180320972726,0.817211203161133,-0.336159510618539,1.9636148394826,-0.312002437785757,-0.238029414298002,-0.812623719130123,-0.448956602178687,2.1035110169054,-0.810267979836635,-0.33309254038937,0.722864783854426,-0.33398110422646,-0.418534332377481,-0.208314160071807,-0.11570151320745,1.61962600800219,-0.305650083278211,-0.054023076681072,-0.571006921747543,-0.248611813915187,-0.089972233900636,-0.240319229199404,-0.140025152902813,-0.162639660781456,-0.178653852362481,-0.248951755043328,0.117463985515676,-1.16645025769344,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
19,-0.756357506242681,-0.280036134468854,-0.365193313989161,-0.038494987000195,-0.30610009722947,-0.753319622867903,-0.470314786405781,-0.145602927712657,-0.648785726388382,-0.338858889799156,0.377954033664688,-0.391030760503109,-0.052997252749635,-0.471440524632216,-0.143577243743588,2.28471556267491,0.007124049064181,0.00912701271071,1.01654043772535,-0.020931937188583,0.189936804476061,1.96351446937872,0.042199658218364,-0.095219293230376,4.96473838860366,-0.06601040637876,1.4445975752201,0.58511200705225,-0.008081649820243,0.688516771960648,-0.156308377648283,-0.006929075643896,0.150412983275004,0.25741620700615,0.593075186871136,-0.117245047657783,0.117463985515676,-0.143257501489275,-0.357530458537691,-0.433753777450141,2.27405270926434,-0.110439909140895,-0.556281389107697,-0.441410305004783,-0.157180320972726,0.817211203161133,-0.336159510618539,-0.509264841501959,3.20510316232423,-0.238029414298002,-0.812623719130123,-0.448956602178687,-0.475395656102225,1.23415959273328,-0.33309254038937,-1.38338458635078,-0.33398110422646,-0.418534332377481,-0.208314160071807,-0.11570151320745,1.61962600800219,-0.305650083278211,-0.054023076681072,-0.571006921747543,-0.248611813915187,-0.089972233900636,-0.240319229199404,-0.140025152902813,-0.162639660781456,-0.178653852362481,4.0168425397361,0.117463985515676,0.857301880988405,-0.243307645443836,-0.117288866147291,-0.060857756526953,0
